,time,title,url,content
290,2020-11-14T14:35:39+0100,Corona-proof Mars voor het Leven en tegendemonstratie in Den Haag,https://nos.nl/artikel/2356533-corona-proof-mars-voor-het-leven-en-tegendemonstratie-in-den-haag,Omroep West
318,2020-09-23T11:31:49+0200,Abortusactivist Gomperts op lijst invloedrijkste mensen van Time,https://nos.nl/artikel/2349526-abortusactivist-gomperts-op-lijst-invloedrijkste-mensen-van-time,Binnenland
184,2022-03-10T16:13:18+0100,'Mogelijk vanaf volgend jaar eerste abortuspillen bij huisarts' ,https://nos.nl/artikel/2420611-mogelijk-vanaf-volgend-jaar-eerste-abortuspillen-bij-huisarts,Politiek
313,2020-10-09T22:50:23+0200,Trump had aandelen in farmaceut van door hem geprezen coronamedicijn,https://nos.nl/artikel/2351719-trump-had-aandelen-in-farmaceut-van-door-hem-geprezen-coronamedicijn,Buitenland
47,2023-06-07T22:02:08+0200,Pence haalt uit naar Trump bij aftrap presidentscampagne,https://nos.nl/artikel/2478112-pence-haalt-uit-naar-trump-bij-aftrap-presidentscampagne,Buitenland
659,2016-07-21T09:18:10+0200,Moeder veroordeeld voor baby in afvoerput,https://nos.nl/artikel/2118837-moeder-veroordeeld-voor-baby-in-afvoerput,Buitenland
123,2022-07-14T07:22:20+0200,Arrestatie in zaak verkrachting 10-jarig meisje in VS,https://nos.nl/artikel/2436641-arrestatie-in-zaak-verkrachting-10-jarig-meisje-in-vs,Buitenland
498,2018-01-30T01:35:44+0100,Ieren mogen in mei stemmen over strenge abortuswetgeving,https://nos.nl/artikel/2214428-ieren-mogen-in-mei-stemmen-over-strenge-abortuswetgeving,Buitenland
245,2021-04-28T18:29:13+0200,Financieel beheerder Vaticaan investeerde miljoenen in productie abortuspil,https://nos.nl/artikel/2378625-financieel-beheerder-vaticaan-investeerde-miljoenen-in-productie-abortuspil,Buitenland
118,2022-08-03T05:13:44+0200,Meerderheid in Kansas stemt voor behoud abortusrecht,https://nos.nl/artikel/2439239-meerderheid-in-kansas-stemt-voor-behoud-abortusrecht,Buitenland
365,2019-09-10T07:41:17+0200,Bijna 10.000 doodgeboren kinderen geregistreerd,https://nos.nl/artikel/2301082-bijna-10-000-doodgeboren-kinderen-geregistreerd,Binnenland
196,2021-12-27T06:55:05+0100,Wekdienst 27/12: Vaccinatieplicht kinderen New York • Uitspraak in zaak oprichter Loterijverlies,https://nos.nl/artikel/2410983-wekdienst-27-12-vaccinatieplicht-kinderen-new-york-uitspraak-in-zaak-oprichter-loterijverlies,Binnenland
82,2022-11-30T21:33:23+0100,Zorgen bij kabinet om toenemende weerstand in wereld rond lhbti-thema's,https://nos.nl/artikel/2454624-zorgen-bij-kabinet-om-toenemende-weerstand-in-wereld-rond-lhbti-thema-s,Politiek
53,2023-04-08T03:23:13+0200,Onduidelijkheid over toegang tot abortuspil in VS na tegenstrijdige uitspraken,https://nos.nl/artikel/2470594-onduidelijkheid-over-toegang-tot-abortuspil-in-vs-na-tegenstrijdige-uitspraken,Buitenland
92,2022-11-09T14:05:03+0100,De Rode Golf werd een golfje: dit weten we nu over de midterms,https://nos.nl/artikel/2451720-de-rode-golf-werd-een-golfje-dit-weten-we-nu-over-de-midterms,Buitenland
11,2023-11-12T00:34:44+0100,"Nieuw bestuur is voor Omtzigt 'cruciaal', maar zijn plannen stuiten op kritiek",https://nos.nl/nieuwsuur/artikel/2497513-nieuw-bestuur-is-voor-omtzigt-cruciaal-maar-zijn-plannen-stuiten-op-kritiek,Lijsttrekkers 2023
35,2023-11-12T08:59:42+0100,"RTL-verkiezingsdebat: Stevige gesprekken over zorg, woningtekort en armoedeval",https://nos.nl/liveblog/2497539-rtl-verkiezingsdebat-stevige-gesprekken-over-zorg-woningtekort-en-armoedeval,None
108,2022-09-24T17:10:25+0200,Nederlander Schuurhuis debuteert op WK wielrennen voor Vaticaan: 'Knijp mezelf elke dag',https://nos.nl/artikel/2445839-nederlander-schuurhuis-debuteert-op-wk-wielrennen-voor-vaticaan-knijp-mezelf-elke-dag,Wielrennen
119,2022-07-24T19:28:22+0200,"Langs frontlinie van abortus VS: hier overvolle klinieken, daar wanhoop",https://nos.nl/artikel/2438180-langs-frontlinie-van-abortus-vs-hier-overvolle-klinieken-daar-wanhoop,Buitenland
156,2022-05-17T11:06:02+0200,Starbucks wil reiskosten voor abortus op zich nemen voor werknemers VS,https://nos.nl/artikel/2429157-starbucks-wil-reiskosten-voor-abortus-op-zich-nemen-voor-werknemers-vs,Buitenland
375,2019-07-14T21:35:12+0200,Braziliaanse leraren vrezen wetsvoorstel om lessen te filmen,https://nos.nl/artikel/2293511-braziliaanse-leraren-vrezen-wetsvoorstel-om-lessen-te-filmen,Buitenland
256,2021-03-03T00:01:46+0100,PvdD-lijsttrekker Ouwehand: 'Onze lijn is altijd seculier en dat blijft zo',https://nos.nl/nieuwsuur/artikel/2371002-pvdd-lijsttrekker-ouwehand-onze-lijn-is-altijd-seculier-en-dat-blijft-zo,Richting de stembus
31,2023-11-14T07:22:58+0100,Wilders: islam geen prioriteit meer • Bontenbal: CDA had te weinig klimaatambities,https://nos.nl/liveblog/2497761-wilders-islam-geen-prioriteit-meer-bontenbal-cda-had-te-weinig-klimaatambities,None
330,2020-06-29T19:23:50+0200,Hooggerechtshof VS verwerpt conservatieve abortuswet Louisiana ,https://nos.nl/artikel/2338963-hooggerechtshof-vs-verwerpt-conservatieve-abortuswet-louisiana,Buitenland
585,2017-02-26T21:06:28+0100,Abortusboot weg uit Guatemala: 'het wordt te gevaarlijk' ,https://nos.nl/artikel/2160286-abortusboot-weg-uit-guatemala-het-wordt-te-gevaarlijk,Binnenland
58,2023-04-16T19:22:44+0200,Marokko is klaar met geweld tegen vrouwen: juridische hervorming in zicht,https://nos.nl/nieuwsuur/artikel/2471682-marokko-is-klaar-met-geweld-tegen-vrouwen-juridische-hervorming-in-zicht,Buitenland
182,2022-03-20T15:59:40+0100,Vanavond op tv: Zelensky spreekt tot Israël • Zuiveringen door Poetin • Abortusregels onder de loep,https://nos.nl/nieuwsuur/artikel/2421997-vanavond-op-tv-zelensky-spreekt-tot-israel-zuiveringen-door-poetin-abortusregels-onder-de-loep,Binnenland
589,2017-02-24T11:57:36+0100,Campagneblog 24-2: SGP-programma ontleed en congres VNL,https://nos.nl/liveblog/2159790-campagneblog-24-2-sgp-programma-ontleed-en-congres-vnl,None
603,2017-02-01T10:09:37+0100,"Abortus en doodstraf, Hooggerechtshof VS gaat over leven en dood",https://nos.nl/artikel/2155996-abortus-en-doodstraf-hooggerechtshof-vs-gaat-over-leven-en-dood,Buitenland
355,2019-10-29T22:13:19+0100,Rechter blokkeert strenge abortuswet in Amerikaanse staat Alabama,https://nos.nl/artikel/2308228-rechter-blokkeert-strenge-abortuswet-in-amerikaanse-staat-alabama,Buitenland
51,2023-05-24T06:25:06+0200,Wekdienst 24/5: Debat over streamingsdiensten • Uitspraak in zaak regionale vervoerders,https://nos.nl/artikel/2476246-wekdienst-24-5-debat-over-streamingsdiensten-uitspraak-in-zaak-regionale-vervoerders,Binnenland
87,2022-11-22T14:58:20+0100,"Rus (29) 'maakte witwassen cryptovaluta mogelijk', moet vast blijven zitten",https://nos.nl/artikel/2453428-rus-29-maakte-witwassen-cryptovaluta-mogelijk-moet-vast-blijven-zitten,Tech
547,2017-06-29T14:36:25+0200,Het contraseign: uitweg voor nieuw kabinet rond ethische dilemma's?,https://nos.nl/artikel/2180585-het-contraseign-uitweg-voor-nieuw-kabinet-rond-ethische-dilemma-s,Politiek
36,2023-08-14T18:28:10+0200,Trump-adept wint voorverkiezingen en zet Argentijnse politiek op z'n kop,https://nos.nl/artikel/2486645-trump-adept-wint-voorverkiezingen-en-zet-argentijnse-politiek-op-z-n-kop,Buitenland
38,2023-07-23T20:34:18+0200,"Partido Popular wint fors in Spanje, maar geen meerderheid rechtse partijen",https://nos.nl/artikel/2483964-partido-popular-wint-fors-in-spanje-maar-geen-meerderheid-rechtse-partijen,Buitenland
376,2019-07-05T14:09:46+0200,Boze reacties op niet vergoeden pil: hoezo geen medische noodzaak?,https://nos.nl/artikel/2292160-boze-reacties-op-niet-vergoeden-pil-hoezo-geen-medische-noodzaak,Binnenland
66,2023-01-17T09:15:24+0100,Buddy's gaan op meer plekken vrouwen begeleiden naar abortusklinieken,https://nos.nl/artikel/2460150-buddy-s-gaan-op-meer-plekken-vrouwen-begeleiden-naar-abortusklinieken,NH Nieuws
464,2018-07-09T19:26:52+0200,Trump benoemt nieuwe rechter: waarom is dat zo belangrijk?,https://nos.nl/artikel/2240689-trump-benoemt-nieuwe-rechter-waarom-is-dat-zo-belangrijk,Buitenland
433,2018-11-29T20:30:49+0100,Spanning in coalitie over hulp bij ongewenste zwangerschap,https://nos.nl/artikel/2261402-spanning-in-coalitie-over-hulp-bij-ongewenste-zwangerschap,Politiek
594,2017-02-10T12:25:42+0100,Schippers: pil niet terug in pakket,https://nos.nl/artikel/2157479-schippers-pil-niet-terug-in-pakket,Binnenland
367,2019-09-07T01:06:23+0200,Justitie El Salvador in beroep tegen vrijspraak vrouw met doodgeboren kind,https://nos.nl/artikel/2300679-justitie-el-salvador-in-beroep-tegen-vrijspraak-vrouw-met-doodgeboren-kind,Buitenland
421,2019-03-08T15:41:27+0100,Oppositie Eerste Kamer: het wordt na 20 maart niet makkelijk voor het kabinet,https://nos.nl/artikel/2275046-oppositie-eerste-kamer-het-wordt-na-20-maart-niet-makkelijk-voor-het-kabinet,Politiek
482,2018-05-24T18:45:54+0200,Abortus: sneuvelt vandaag het laatste Ierse taboe?,https://nos.nl/artikel/2233375-abortus-sneuvelt-vandaag-het-laatste-ierse-taboe,Buitenland
269,2021-01-28T06:53:41+0100,Wekdienst 28/1: Uitspraak moordzaak Duitse politicus • Dag van de Privacy,https://nos.nl/artikel/2366297-wekdienst-28-1-uitspraak-moordzaak-duitse-politicus-dag-van-de-privacy,Binnenland
463,2018-07-10T03:28:05+0200,'Met Kavanaugh schuift Hooggerechtshof onherroepelijk naar rechts',https://nos.nl/artikel/2240728-met-kavanaugh-schuift-hooggerechtshof-onherroepelijk-naar-rechts,Buitenland
666,2016-06-27T17:00:16+0200,Hooggerechtshof VS vernietigt abortuswetgeving Texas,https://nos.nl/artikel/2113907-hooggerechtshof-vs-vernietigt-abortuswetgeving-texas,Buitenland
388,2019-05-31T00:54:40+0200,De anti-abortusbeweging in de VS krijgt vleugels,https://nos.nl/artikel/2287004-de-anti-abortusbeweging-in-de-vs-krijgt-vleugels,Buitenland
48,2023-06-05T18:28:47+0200,Oud-vicepresident Mike Pence wil meedoen aan Amerikaanse presidentsverkiezingen,https://nos.nl/artikel/2477856-oud-vicepresident-mike-pence-wil-meedoen-aan-amerikaanse-presidentsverkiezingen,Buitenland
477,2018-05-25T17:53:50+0200,#Hometovote: Ieren vliegen naar huis om te stemmen over abortuswet,https://nos.nl/artikel/2233523-hometovote-ieren-vliegen-naar-huis-om-te-stemmen-over-abortuswet,Buitenland
348,2019-11-16T09:52:03+0100,"'Jouw baarmoeder, jouw keuze', of toch niet?",https://nos.nl/op3/artikel/2310678-jouw-baarmoeder-jouw-keuze-of-toch-niet,Binnenland
591,2017-02-24T05:35:16+0100,Leger Guatemala houdt Nederlandse abortusboot tegen,https://nos.nl/artikel/2159739-leger-guatemala-houdt-nederlandse-abortusboot-tegen,Binnenland
207,2021-10-29T14:30:06+0200,Verkrachtingszaak 11-jarig meisje zwengelt discussie over abortus aan in Bolivia,https://nos.nl/artikel/2403552-verkrachtingszaak-11-jarig-meisje-zwengelt-discussie-over-abortus-aan-in-bolivia,Buitenland
253,2021-03-07T20:46:38+0100,Campagneblog: Stemmen in drive-thru of Hilton • Ploumen: 'Vrouwen niet gelijkwaardig behandeld' ,https://nos.nl/liveblog/2371598-campagneblog-stemmen-in-drive-thru-of-hilton-ploumen-vrouwen-niet-gelijkwaardig-behandeld,None
582,2017-03-09T19:31:13+0100,Politiek gaat altijd over links en rechts. Maar bestaat dat nog wel?,https://nos.nl/op3/artikel/2162205-politiek-gaat-altijd-over-links-en-rechts-maar-bestaat-dat-nog-wel,Binnenland
339,2020-01-27T12:37:48+0100,Ongetrouwd samenwonen en les over condooms straks verboden in Indonesië?,https://nos.nl/nieuwsuur/artikel/2320505-ongetrouwd-samenwonen-en-les-over-condooms-straks-verboden-in-indonesie,Buitenland
24,2023-11-06T07:17:14+0100,Omtzigt: minderheidskabinet over rechts reële optie • Jetten droomt van eigen strandtent,https://nos.nl/liveblog/2496828-omtzigt-minderheidskabinet-over-rechts-reele-optie-jetten-droomt-van-eigen-strandtent,None
286,2020-12-02T23:20:13+0100,Franse oud-president Giscard d'Estaing (94) overleden ,https://nos.nl/artikel/2359068-franse-oud-president-giscard-d-estaing-94-overleden,Buitenland
657,2016-07-23T13:47:02+0200,Clintons running mate Kaine: beetje saai en toch populair,https://nos.nl/artikel/2119252-clintons-running-mate-kaine-beetje-saai-en-toch-populair,Buitenland
471,2018-06-05T11:52:56+0200,Meer les in burgerschap: deze school in Breda doet dat al ,https://nos.nl/artikel/2235119-meer-les-in-burgerschap-deze-school-in-breda-doet-dat-al,Binnenland
370,2019-09-02T18:09:51+0200,Vergiftigde planten en gedoe over geld: de ruzie bij Forum voor Democratie,https://nos.nl/nieuwsuur/artikel/2300071-vergiftigde-planten-en-gedoe-over-geld-de-ruzie-bij-forum-voor-democratie,Binnenland
354,2019-11-05T12:22:52+0100,Man uit Diemen verdacht van illegale abortus en dood door schuld,https://nos.nl/artikel/2309156-man-uit-diemen-verdacht-van-illegale-abortus-en-dood-door-schuld,Binnenland
231,2021-09-01T09:49:00+0200,Texas scherpt abortuswet aan: klikspanen krijgen $10.000 van veroordeelden,https://nos.nl/artikel/2395998-texas-scherpt-abortuswet-aan-klikspanen-krijgen-10-000-van-veroordeelden,Buitenland
157,2022-05-09T15:33:18+0200,Vrees voor geweld in abortusconflict VS: 'De strijd verhardt',https://nos.nl/artikel/2428112-vrees-voor-geweld-in-abortusconflict-vs-de-strijd-verhardt,Buitenland
27,2023-11-17T07:09:20+0100,NSC en GL-PvdA zoeken naar overeenkomsten • Yesilgöz: 'VVD te veel met zichzelf bezig geweest' ,https://nos.nl/liveblog/2498112-nsc-en-gl-pvda-zoeken-naar-overeenkomsten-yesilgoz-vvd-te-veel-met-zichzelf-bezig-geweest,None
448,2018-08-25T21:00:01+0200,"Ooit noemden Ieren hun kinderen naar de paus, nu haken veel katholieken af",https://nos.nl/artikel/2247536-ooit-noemden-ieren-hun-kinderen-naar-de-paus-nu-haken-veel-katholieken-af,Binnenland
497,2018-01-30T06:57:51+0100,Wekdienst 30/1: donor-debat Eerste Kamer en Trumps State of the Union,https://nos.nl/artikel/2214437-wekdienst-30-1-donor-debat-eerste-kamer-en-trumps-state-of-the-union,Binnenland
216,2021-09-27T01:22:34+0200,Inwoners San Marino stemmen voor het recht op abortus,https://nos.nl/artikel/2399420-inwoners-san-marino-stemmen-voor-het-recht-op-abortus,Buitenland
237,2021-07-11T12:30:35+0200,"'Mr. Brexit' tegen wil en dank: Tim de Wit kijkt na 6,5 jaar terug",https://nos.nl/artikel/2388883-mr-brexit-tegen-wil-en-dank-tim-de-wit-kijkt-na-6-5-jaar-terug,Buitenland
154,2022-06-08T21:02:29+0200,Hoe de Amerikaanse wapenlobby strengere wapenwetgeving tegen wil houden,https://nos.nl/nieuwsuur/artikel/2431957-hoe-de-amerikaanse-wapenlobby-strengere-wapenwetgeving-tegen-wil-houden,Buitenland
343,2019-12-07T14:29:40+0100,Zoektocht naar 'weggemoffelde' vaders: 'We weten niks over deze mannen' ,https://nos.nl/artikel/2313688-zoektocht-naar-weggemoffelde-vaders-we-weten-niks-over-deze-mannen,Binnenland
129,2022-07-02T06:49:05+0200,Discussie over abortus ook in Nederland weer actueel ,https://nos.nl/artikel/2434929-discussie-over-abortus-ook-in-nederland-weer-actueel,Binnenland
246,2021-04-20T15:20:08+0200,Twintig jaar cel voor man uit Rheden die zwangere minnares doodschoot,https://nos.nl/artikel/2377513-twintig-jaar-cel-voor-man-uit-rheden-die-zwangere-minnares-doodschoot,Binnenland
645,2016-10-05T04:40:54+0200,Running mates profileren zich in enige debat,https://nos.nl/artikel/2136044-running-mates-profileren-zich-in-enige-debat,Buitenland
664,2016-07-14T19:13:37+0200,Media VS: Trump kiest voor Mike Pence als running mate,https://nos.nl/artikel/2117631-media-vs-trump-kiest-voor-mike-pence-als-running-mate,Buitenland
615,2016-12-30T03:00:58+0100,Minister Schippers: minder abortussen door grotere rol huisarts,https://nos.nl/artikel/2150673-minister-schippers-minder-abortussen-door-grotere-rol-huisarts,Binnenland
518,2017-12-01T18:17:15+0100,Abortusklinieken nemen patiënten failliet CASA over,https://nos.nl/artikel/2205500-abortusklinieken-nemen-patienten-failliet-casa-over,Binnenland
265,2021-02-10T15:07:49+0100,Onafhankelijke Poolse media in het geweer tegen belasting: 'Aanval op de persvrijheid',https://nos.nl/artikel/2368094-onafhankelijke-poolse-media-in-het-geweer-tegen-belasting-aanval-op-de-persvrijheid,Buitenland
454,2018-08-09T08:09:10+0200,Argentijnse Senaat stemt tegen legalisering abortus,https://nos.nl/artikel/2245274-argentijnse-senaat-stemt-tegen-legalisering-abortus,Buitenland
251,2021-03-08T23:29:12+0100,Jesse Klaver onder vuur over biomassa,https://nos.nl/nieuwsuur/artikel/2371879-jesse-klaver-onder-vuur-over-biomassa,Richting de stembus
59,2023-03-14T23:20:20+0100,Poolse activist veroordeeld voor verstrekken abortuspillen aan zwangere vrouw,https://nos.nl/artikel/2467492-poolse-activist-veroordeeld-voor-verstrekken-abortuspillen-aan-zwangere-vrouw,Buitenland
362,2019-09-25T07:15:43+0200,Nederland vecht bij VN voor seksuele rechten en gezondheidszorg,https://nos.nl/artikel/2303238-nederland-vecht-bij-vn-voor-seksuele-rechten-en-gezondheidszorg,Buitenland
213,2021-10-03T00:27:24+0200,Honderden demonstraties in VS voor recht op abortus,https://nos.nl/artikel/2400132-honderden-demonstraties-in-vs-voor-recht-op-abortus,Buitenland
639,2016-10-20T03:51:54+0200,Trump wil niet zeggen of hij uitslag verkiezingen erkent,https://nos.nl/artikel/2138661-trump-wil-niet-zeggen-of-hij-uitslag-verkiezingen-erkent,Buitenland
574,2017-04-22T08:45:08+0200,SGP zoekt steun in buitenland tegen euthanasie in Nederland,https://nos.nl/artikel/2169555-sgp-zoekt-steun-in-buitenland-tegen-euthanasie-in-nederland,Politiek
385,2019-06-08T08:44:01+0200,Opkomst Forum leidt tot relatietest voor SGP en ChristenUnie,https://nos.nl/artikel/2288121-opkomst-forum-leidt-tot-relatietest-voor-sgp-en-christenunie,Politiek
211,2021-10-07T03:40:01+0200,Rechter schort omstreden strenge abortuswet Texas tijdelijk op ,https://nos.nl/artikel/2400663-rechter-schort-omstreden-strenge-abortuswet-texas-tijdelijk-op,Buitenland
106,2022-09-06T21:49:56+0200,"Christelijke zorgverzekeraar gaat toch abortus, ivf en euthanasie vergoeden",https://nos.nl/artikel/2443582-christelijke-zorgverzekeraar-gaat-toch-abortus-ivf-en-euthanasie-vergoeden,Binnenland
124,2022-07-09T10:46:33+0200,'Decreet toont vooral onmacht van Biden in abortuskwestie VS',https://nos.nl/artikel/2435968-decreet-toont-vooral-onmacht-van-biden-in-abortuskwestie-vs,Buitenland
446,2018-09-17T15:05:51+0200,"Vrouw die kandidaat-rechter VS beschuldigt van aanranding, wil getuigen",https://nos.nl/artikel/2250831-vrouw-die-kandidaat-rechter-vs-beschuldigt-van-aanranding-wil-getuigen,Buitenland
321,2020-09-16T14:44:22+0200,Abortusklinieken willen verbod op demonstraties voor de deur,https://nos.nl/artikel/2348552-abortusklinieken-willen-verbod-op-demonstraties-voor-de-deur,Binnenland
486,2018-03-23T21:06:27+0100,Polen demonstreren tegen strengere abortusregels,https://nos.nl/artikel/2224071-polen-demonstreren-tegen-strengere-abortusregels,Buitenland
131,2022-07-02T06:39:35+0200,Wekdienst 2/7: Demonstratie Amsterdam tegen afschaffing abortusrecht VS • Tweede etappe Tour de France,https://nos.nl/artikel/2434928-wekdienst-2-7-demonstratie-amsterdam-tegen-afschaffing-abortusrecht-vs-tweede-etappe-tour-de-france,Binnenland
23,2023-09-17T21:41:36+0200,Toneelprijzen Theo d'Or en Louis d'Or voor Mariana Aparicio en Eelco Smits,https://nos.nl/artikel/2490860-toneelprijzen-theo-d-or-en-louis-d-or-voor-mariana-aparicio-en-eelco-smits,Binnenland
198,2021-12-13T20:11:09+0100,Oeigoeren in Turkije hopen dat ook Olympische sporters Winterspelen boycotten,https://nos.nl/artikel/2409387-oeigoeren-in-turkije-hopen-dat-ook-olympische-sporters-winterspelen-boycotten,Buitenland
450,2018-08-22T08:20:01+0200,Het katholieke Ierland is geen warm bad meer voor de paus,https://nos.nl/artikel/2247077-het-katholieke-ierland-is-geen-warm-bad-meer-voor-de-paus,Buitenland
438,2018-11-06T05:05:09+0100,"Voor of tegen Trump: that’s the question, ook in Michigan",https://nos.nl/artikel/2258094-voor-of-tegen-trump-that-s-the-question-ook-in-michigan,Buitenland
618,2016-12-14T14:04:18+0100,Hoeveel moslims zijn er in Europa? Minder dan 'we' denken,https://nos.nl/artikel/2148344-hoeveel-moslims-zijn-er-in-europa-minder-dan-we-denken,Binnenland
57,2023-03-18T10:29:23+0100,Wyoming wordt eerste staat met verbod op abortuspil,https://nos.nl/artikel/2467929-wyoming-wordt-eerste-staat-met-verbod-op-abortuspil,Buitenland
206,2021-11-03T16:06:25+0100,Roep om strengere regels over abortus-gastlessen op middelbare scholen ,https://nos.nl/artikel/2404231-roep-om-strengere-regels-over-abortus-gastlessen-op-middelbare-scholen,Binnenland
372,2019-08-20T12:57:35+0200,Verkrachte Salvadoraanse met doodgeboren kind vrijgesproken van moord,https://nos.nl/artikel/2298254-verkrachte-salvadoraanse-met-doodgeboren-kind-vrijgesproken-van-moord,Buitenland
226,2021-09-10T00:07:01+0200,Amerikaanse regering start rechtszaak tegen Texas om strenge abortuswetgeving,https://nos.nl/artikel/2397222-amerikaanse-regering-start-rechtszaak-tegen-texas-om-strenge-abortuswetgeving,Buitenland
230,2021-09-01T19:42:03+0200,"Biden haalt fel uit naar strenge nieuwe abortuswet in Texas, noemt het schandalig",https://nos.nl/artikel/2396080-biden-haalt-fel-uit-naar-strenge-nieuwe-abortuswet-in-texas-noemt-het-schandalig,Buitenland
525,2017-11-01T19:20:11+0100,Rutte III haalt streep door abortuspil bij huisarts,https://nos.nl/artikel/2200857-rutte-iii-haalt-streep-door-abortuspil-bij-huisarts,Politiek
550,2017-06-28T16:45:23+0200,Opnieuw vragen over verwijderbeleid Facebook,https://nos.nl/artikel/2180431-opnieuw-vragen-over-verwijderbeleid-facebook,Tech
399,2019-05-20T13:47:25+0200,"Podcast Oog: Nieuwe Tarantino, emoties en comeback van conservatisme",https://nos.nl/artikel/2285529-podcast-oog-nieuwe-tarantino-emoties-en-comeback-van-conservatisme,Binnenland
212,2021-10-15T14:49:49+0200,"Britse Tory-parlementariër doodgestoken, verdachte zou van Somalische afkomst zijn",https://nos.nl/artikel/2401786-britse-tory-parlementarier-doodgestoken-verdachte-zou-van-somalische-afkomst-zijn,Buitenland
308,2020-10-23T12:08:24+0200,Vijftien arrestaties bij protesten tegen inperking Poolse abortuswet,https://nos.nl/artikel/2353454-vijftien-arrestaties-bij-protesten-tegen-inperking-poolse-abortuswet,Buitenland
402,2019-05-15T04:28:13+0200,Alabama neemt strengste abortuswet van Amerika aan,https://nos.nl/artikel/2284672-alabama-neemt-strengste-abortuswet-van-amerika-aan,Buitenland
112,2022-09-01T08:50:21+0200,Geen comeback voor Sarah Palin: Alaska kiest eerste inheems Congreslid,https://nos.nl/artikel/2442821-geen-comeback-voor-sarah-palin-alaska-kiest-eerste-inheems-congreslid,Buitenland
254,2021-03-06T15:37:49+0100,Protest in Krimpen tegen homofobe predikant,https://nos.nl/artikel/2371495-protest-in-krimpen-tegen-homofobe-predikant,Rijnmond
149,2022-06-25T16:30:55+0200,Vanavond op tv: Gratie door rechter • Einde abortusrecht VS • Finnen voelen dreiging Rusland,https://nos.nl/nieuwsuur/artikel/2434050-vanavond-op-tv-gratie-door-rechter-einde-abortusrecht-vs-finnen-voelen-dreiging-rusland,Binnenland
400,2019-05-16T17:08:33+0200,#YouKnowMe: vrouwen staan op tegen strenge abortuswet,https://nos.nl/artikel/2284968-youknowme-vrouwen-staan-op-tegen-strenge-abortuswet,Buitenland
420,2019-03-14T14:09:38+0100,Belgische kardinaal Danneels (85) overleden,https://nos.nl/artikel/2275934-belgische-kardinaal-danneels-85-overleden,Buitenland
383,2019-06-23T13:34:47+0200,"Abortus, misdaad en ras: Democratische rivalen nemen Biden onder vuur ",https://nos.nl/artikel/2290298-abortus-misdaad-en-ras-democratische-rivalen-nemen-biden-onder-vuur,Buitenland
561,2017-05-23T15:20:43+0200,"D66 en ChristenUnie, een wereld van verschillen?",https://nos.nl/artikel/2174610-d66-en-christenunie-een-wereld-van-verschillen,Politiek
545,2017-06-30T17:24:53+0200,De stemming van Vullings en Van Weezel: is Gerrit Zalm de juiste man?,https://nos.nl/artikel/2180774-de-stemming-van-vullings-en-van-weezel-is-gerrit-zalm-de-juiste-man,Binnenland
63,2023-03-08T06:59:51+0100,Wekdienst 8/3: Internationale Vrouwendag • Uitspraak in longcovidzaak,https://nos.nl/artikel/2466642-wekdienst-8-3-internationale-vrouwendag-uitspraak-in-longcovidzaak,Binnenland
102,2022-09-14T01:57:41+0200,Na Indiana neemt ook West Virginia strenge abortuswet aan,https://nos.nl/artikel/2444522-na-indiana-neemt-ook-west-virginia-strenge-abortuswet-aan,Buitenland
225,2021-09-10T08:54:14+0200,Kind in baanbrekende abortuszaak Roe v. Wade doet haar verhaal,https://nos.nl/artikel/2397242-kind-in-baanbrekende-abortuszaak-roe-v-wade-doet-haar-verhaal,Buitenland
161,2022-05-08T17:20:51+0200,Boeken in de ban: rechts Amerika wint de strijd ook op school,https://nos.nl/nieuwsuur/artikel/2427985-boeken-in-de-ban-rechts-amerika-wint-de-strijd-ook-op-school,Buitenland
467,2018-07-01T12:39:45+0200,Simone Veil bijgezet tussen grote namen in Panthéon,https://nos.nl/artikel/2239306-simone-veil-bijgezet-tussen-grote-namen-in-pantheon,Buitenland
173,2022-04-21T08:55:49+0200,"Abortusbuddy loopt even mee, om demonstranten weg te houden",https://nos.nl/artikel/2425916-abortusbuddy-loopt-even-mee-om-demonstranten-weg-te-houden,RTV Utrecht
531,2017-09-26T19:54:39+0200,Ierland houdt referendum over het verbod op abortus,https://nos.nl/artikel/2194933-ierland-houdt-referendum-over-het-verbod-op-abortus,Buitenland
234,2021-09-08T06:50:41+0200,Wekdienst 8/9: 'Proces van de eeuw' start in Frankrijk • Debat over dubbele petten,https://nos.nl/artikel/2396974-wekdienst-8-9-proces-van-de-eeuw-start-in-frankrijk-debat-over-dubbele-petten,Binnenland
177,2022-04-10T07:15:17+0200,Wekdienst 10/4: Fransen naar de stembus • 41ste editie van de Marathon van Rotterdam,https://nos.nl/artikel/2424560-wekdienst-10-4-fransen-naar-de-stembus-41ste-editie-van-de-marathon-van-rotterdam,Binnenland
426,2019-01-08T21:48:50+0100,Nieuwe Spaanse partij Vox eist uitwijzing 52.000 illegalen,https://nos.nl/artikel/2266650-nieuwe-spaanse-partij-vox-eist-uitwijzing-52-000-illegalen,Buitenland
440,2018-10-27T04:20:52+0200,Exitpoll: meeste Ieren willen verbod op godslastering uit de grondwet,https://nos.nl/artikel/2256567-exitpoll-meeste-ieren-willen-verbod-op-godslastering-uit-de-grondwet,Buitenland
